transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,month,sales
227,2023-10-31,14:39:49,2,7,Midtown,26,3.33,Bakery,Croissant,Almond Croissant,October,6.66
228,2023-02-13,09:55:35,1,7,Midtown,96,4.1,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,February,4.1
229,2023-12-13,08:14:18,2,7,Queens,10,3.14,Bakery,Scone,Blueberry Scone,December,6.28
230,2023-07-20,10:05:04,2,7,Midtown,19,4.21,Tea,Green tea,Sencha Lg,July,8.42
231,2023-10-09,09:01:38,3,7,Brooklyn,52,3.95,Coffee,Gourmet brewed coffee,Ethiopia Rg,October,11.850000000000001
232,2023-11-23,16:48:11,3,10,Queens,33,4.27,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,November,12.809999999999999
233,2023-10-06,12:43:16,3,4,Queens,96,4.66,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,October,13.98
234,2023-01-03,14:03:34,2,1,Brooklyn,45,4.85,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,January,9.7
235,2023-11-20,07:11:03,1,10,Lower Manhattan,46,4.33,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,November,4.33
236,2023-09-16,06:01:50,1,5,Queens,17,3.31,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,September,3.31
237,2023-02-17,11:05:49,1,9,Lower Manhattan,100,4.43,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,February,4.43
238,2023-03-06,07:17:33,3,3,Upper East Side,83,2.33,Bakery,Croissant,Butter Croissant,March,6.99
239,2023-10-31,15:24:33,1,7,Midtown,25,3.27,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,October,3.27
240,2023-09-20,07:38:48,3,1,Queens,34,3.27,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,September,9.81
241,2023-11-21,15:51:24,2,8,Lower Manhattan,46,2.51,Bakery,Muffin,Blueberry Muffin,November,5.02
242,2023-03-14,16:08:11,2,4,Upper East Side,36,4.67,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,March,9.34
243,2023-11-05,14:10:48,2,5,Midtown,80,3.43,Coffee,Gourmet brewed coffee,House Blend Lg,November,6.86
244,2023-07-08,07:49:54,1,6,Queens,84,3.3,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,July,3.3
245,2023-04-21,09:44:22,2,6,Brooklyn,62,3.37,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,April,6.74
246,2023-07-28,10:53:41,2,10,Queens,30,2.61,Coffee,Drip coffee,Morning Classic Lg,July,5.22
247,2023-01-29,17:58:12,3,1,Brooklyn,55,3.5,Bakery,Scone,Oatmeal Scone,January,10.5
248,2023-09-15,08:06:15,2,5,Upper East Side,61,2.79,Bakery,Scone,Blueberry Scone,September,5.58
249,2023-06-02,11:47:35,2,10,Lower Manhattan,27,4.6,Coffee,Gourmet brewed coffee,French Roast Rg,June,9.2
250,2023-01-03,15:25:32,1,2,Midtown,68,2.66,Bakery,Croissant,Butter Croissant,January,2.66
251,2023-04-28,10:35:55,1,4,Queens,51,2.39,Coffee,Barista Espresso,Cappuccino Sm,April,2.39
252,2023-07-31,10:24:48,2,6,Midtown,74,4.0,Tea,Green tea,Sencha Lg,July,8.0
253,2023-10-03,13:33:36,1,7,Upper East Side,88,3.6,Coffee,Barista Espresso,Latte Rg,October,3.6
254,2023-01-13,20:11:41,3,10,Brooklyn,40,2.46,Coffee,Gourmet brewed coffee,Ethiopia Rg,January,7.38
255,2023-06-12,07:05:04,3,10,Brooklyn,92,4.15,Coffee,Barista Espresso,Cappuccino Sm,June,12.450000000000001
256,2023-01-25,10:20:48,3,8,Queens,60,4.85,Coffee,Barista Espresso,Flat White Lg,January,14.549999999999999
257,2023-08-31,18:04:46,3,9,Upper East Side,16,3.64,Coffee,Barista Espresso,Flat White Lg,August,10.92
258,2023-12-15,11:09:14,1,9,Brooklyn,89,4.13,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,December,4.13
259,2023-05-21,15:31:03,2,3,Queens,31,3.05,Bakery,Croissant,Butter Croissant,May,6.1
260,2023-02-26,11:17:10,3,2,Queens,35,2.8,Bakery,Muffin,Chocolate Chip Muffin,February,8.399999999999999
261,2023-11-18,16:34:03,2,10,Midtown,74,2.88,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,November,5.76
262,2023-12-09,14:33:31,3,8,Queens,28,4.5,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,December,13.5
263,2023-10-18,06:33:01,3,10,Brooklyn,32,2.51,Bakery,Croissant,Almond Croissant,October,7.529999999999999
264,2023-02-21,12:31:04,3,9,Lower Manhattan,57,3.3,Bakery,Muffin,Blueberry Muffin,February,9.899999999999999
265,2023-12-07,20:41:07,1,1,Upper East Side,32,2.81,Bakery,Muffin,Blueberry Muffin,December,2.81
266,2023-09-28,07:20:04,1,8,Midtown,42,3.69,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,September,3.69
267,2023-08-31,16:35:33,2,9,Midtown,74,3.55,Tea,Green tea,Jasmine Green Sm,August,7.1
268,2023-03-12,15:51:24,2,2,Upper East Side,98,2.28,Bakery,Muffin,Chocolate Chip Muffin,March,4.56
269,2023-04-23,19:05:42,3,8,Upper East Side,100,3.26,Bakery,Croissant,Almond Croissant,April,9.78
270,2023-10-28,06:50:10,3,5,Lower Manhattan,29,4.38,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,October,13.14
271,2023-04-28,19:18:14,3,6,Midtown,83,3.84,Coffee,Gourmet brewed coffee,Ethiopia Rg,April,11.52
272,2023-01-26,16:23:19,2,5,Queens,64,3.14,Tea,Brewed Chai tea,Classic Chai Sm,January,6.28
273,2023-10-26,13:04:00,1,8,Upper East Side,27,4.2,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,October,4.2
274,2023-05-11,07:26:04,2,5,Upper East Side,28,3.7,Tea,Green tea,Sencha Lg,May,7.4
275,2023-07-13,19:08:57,2,2,Brooklyn,57,3.11,Bakery,Muffin,Blueberry Muffin,July,6.22
276,2023-07-26,12:37:59,1,6,Brooklyn,94,4.16,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,July,4.16
277,2023-08-19,10:15:49,1,5,Brooklyn,26,2.4,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,August,2.4
278,2023-08-06,18:58:35,3,4,Midtown,86,4.79,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,August,14.370000000000001
279,2023-05-05,13:06:40,3,10,Midtown,86,3.32,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,May,9.959999999999999
280,2023-11-08,13:16:17,3,1,Lower Manhattan,49,2.58,Coffee,Barista Espresso,Mocha Rg,November,7.74
281,2023-05-19,17:46:14,3,7,Midtown,31,3.0,Bakery,Muffin,Blueberry Muffin,May,9.0
282,2023-09-08,19:01:01,2,1,Midtown,25,2.51,Coffee,Gourmet brewed coffee,House Blend Lg,September,5.02
283,2023-07-15,11:31:43,3,5,Brooklyn,56,2.62,Tea,Green tea,Jasmine Green Sm,July,7.86
284,2023-04-12,08:29:16,1,6,Brooklyn,95,4.34,Tea,Brewed Chai tea,Classic Chai Sm,April,4.34
285,2023-12-24,13:28:50,1,8,Lower Manhattan,45,2.52,Tea,Herbal tea,Peppermint Fresh Lg,December,2.52
286,2023-07-21,10:25:41,3,6,Upper East Side,31,2.5,Coffee,Drip coffee,Light Roast Sm,July,7.5
287,2023-07-30,17:08:52,1,9,Midtown,11,3.17,Bakery,Croissant,Almond Croissant,July,3.17
288,2023-06-17,12:33:46,1,8,Midtown,42,4.64,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,June,4.64
289,2023-08-13,10:19:48,1,6,Upper East Side,64,3.4,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,August,3.4
290,2023-09-29,11:45:36,1,3,Lower Manhattan,48,4.38,Tea,Green tea,Jasmine Green Sm,September,4.38
291,2023-05-10,17:25:12,1,8,Brooklyn,47,3.67,Tea,Green tea,Sencha Lg,May,3.67
292,2023-08-04,16:16:37,3,10,Lower Manhattan,99,4.39,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,August,13.169999999999998
293,2023-06-08,12:01:25,1,4,Brooklyn,62,3.28,Bakery,Muffin,Blueberry Muffin,June,3.28
294,2023-02-02,16:21:05,3,6,Midtown,60,3.27,Tea,Herbal tea,Peppermint Fresh Lg,February,9.81
295,2023-08-31,09:05:58,3,3,Lower Manhattan,91,3.42,Bakery,Muffin,Chocolate Chip Muffin,August,10.26
296,2023-01-09,18:30:28,1,5,Queens,45,2.99,Bakery,Croissant,Butter Croissant,January,2.99
297,2023-09-26,19:17:38,2,9,Queens,32,2.65,Bakery,Scone,Oatmeal Scone,September,5.3
298,2023-06-20,07:16:26,2,7,Lower Manhattan,56,2.37,Bakery,Muffin,Blueberry Muffin,June,4.74
299,2023-01-15,17:13:14,2,2,Upper East Side,33,3.59,Tea,Herbal tea,Chamomile Calm Sm,January,7.18
300,2023-01-16,06:45:05,3,2,Brooklyn,30,2.79,Bakery,Scone,Oatmeal Scone,January,8.370000000000001
301,2023-11-19,09:47:06,1,6,Brooklyn,98,3.27,Coffee,Barista Espresso,Cappuccino Sm,November,3.27
302,2023-07-04,19:37:07,3,4,Lower Manhattan,35,2.69,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,July,8.07
303,2023-08-18,13:00:15,1,9,Midtown,55,2.35,Bakery,Muffin,Blueberry Muffin,August,2.35
304,2023-09-27,08:17:41,2,1,Lower Manhattan,11,3.95,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,September,7.9
305,2023-03-06,16:05:55,2,7,Lower Manhattan,93,3.28,Tea,Herbal tea,Chamomile Calm Sm,March,6.56
306,2023-02-04,14:33:09,1,6,Upper East Side,80,3.53,Coffee,Gourmet brewed coffee,Ethiopia Rg,February,3.53
307,2023-12-09,13:47:07,2,5,Upper East Side,13,3.92,Coffee,Drip coffee,Morning Classic Lg,December,7.84
308,2023-07-01,07:08:21,1,8,Upper East Side,66,3.63,Tea,Brewed Chai tea,Classic Chai Sm,July,3.63
309,2023-02-08,17:28:48,3,7,Midtown,34,4.27,Coffee,Drip coffee,Morning Classic Lg,February,12.809999999999999
310,2023-01-27,14:40:18,1,8,Queens,44,3.31,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,January,3.31
311,2023-05-29,09:53:09,3,4,Midtown,29,4.95,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,May,14.850000000000001
312,2023-07-12,12:55:34,1,10,Midtown,64,3.38,Bakery,Croissant,Butter Croissant,July,3.38
313,2023-05-18,15:57:45,3,2,Lower Manhattan,19,3.74,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,May,11.22
314,2023-06-04,14:11:06,1,10,Lower Manhattan,10,4.4,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,June,4.4
315,2023-02-22,16:53:33,3,2,Brooklyn,12,3.3,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,February,9.899999999999999
316,2023-10-02,15:25:14,2,4,Lower Manhattan,99,2.82,Tea,Green tea,Sencha Lg,October,5.64
317,2023-09-19,12:50:40,1,10,Brooklyn,54,4.58,Coffee,Drip coffee,Old Time Diner Blend Sm,September,4.58
318,2023-08-26,08:16:43,3,5,Midtown,99,2.04,Coffee,Barista Espresso,Latte Rg,August,6.12
319,2023-04-12,08:35:39,2,6,Upper East Side,30,4.48,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,April,8.96
320,2023-07-21,06:38:51,3,10,Brooklyn,89,4.52,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,July,13.559999999999999
321,2023-01-14,13:44:02,2,10,Brooklyn,82,4.21,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,January,8.42
322,2023-05-30,12:07:06,3,7,Queens,25,3.05,Coffee,Barista Espresso,Latte Rg,May,9.149999999999999
323,2023-12-29,08:19:33,3,7,Brooklyn,60,4.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,December,12.75
324,2023-10-22,09:13:44,2,5,Lower Manhattan,96,2.12,Coffee,Drip coffee,Morning Classic Lg,October,4.24
325,2023-09-08,16:36:51,3,7,Upper East Side,65,2.07,Bakery,Scone,Oatmeal Scone,September,6.209999999999999
326,2023-10-05,12:38:42,2,9,Midtown,28,3.68,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,October,7.36
327,2023-12-14,19:25:42,1,4,Brooklyn,51,2.24,Bakery,Scone,Oatmeal Scone,December,2.24
328,2023-12-16,08:23:30,3,8,Lower Manhattan,82,3.08,Bakery,Muffin,Chocolate Chip Muffin,December,9.24
329,2023-09-02,07:22:39,2,7,Midtown,68,2.21,Coffee,Gourmet brewed coffee,House Blend Lg,September,4.42
330,2023-03-04,19:29:01,2,9,Lower Manhattan,64,3.86,Tea,Brewed Chai tea,Classic Chai Sm,March,7.72
331,2023-03-01,07:23:34,2,8,Upper East Side,23,4.17,Tea,Herbal tea,Chamomile Calm Sm,March,8.34
332,2023-03-18,10:29:12,1,2,Brooklyn,27,3.23,Coffee,Barista Espresso,Flat White Lg,March,3.23
333,2023-11-03,15:30:35,3,1,Queens,19,2.0,Coffee,Drip coffee,Morning Classic Lg,November,6.0
334,2023-07-08,07:22:34,1,9,Brooklyn,83,4.61,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,July,4.61
335,2023-10-16,07:16:59,3,10,Midtown,76,4.19,Tea,Herbal tea,Peppermint Fresh Lg,October,12.57
336,2023-07-06,16:15:26,3,8,Upper East Side,93,2.92,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,July,8.76
337,2023-04-05,20:46:49,2,7,Lower Manhattan,23,2.5,Bakery,Scone,Blueberry Scone,April,5.0
338,2023-03-17,13:21:00,2,7,Lower Manhattan,59,4.07,Coffee,Barista Espresso,Latte Rg,March,8.14
339,2023-09-30,10:20:56,3,3,Upper East Side,89,3.92,Tea,Herbal tea,Chamomile Calm Sm,September,11.76
340,2023-03-05,12:16:36,2,8,Midtown,33,3.14,Bakery,Muffin,Chocolate Chip Muffin,March,6.28
341,2023-09-09,06:44:31,1,2,Queens,82,2.26,Coffee,Drip coffee,Light Roast Sm,September,2.26
342,2023-01-12,20:11:09,2,9,Midtown,13,2.44,Coffee,Barista Espresso,Cappuccino Sm,January,4.88
343,2023-05-12,14:48:25,3,6,Queens,61,2.49,Bakery,Scone,Blueberry Scone,May,7.470000000000001
344,2023-03-20,15:14:04,2,8,Upper East Side,30,2.51,Coffee,Gourmet brewed coffee,French Roast Rg,March,5.02
345,2023-06-07,18:05:05,1,4,Queens,25,4.46,Tea,Brewed Chai tea,Classic Chai Sm,June,4.46
346,2023-12-05,09:00:27,3,3,Lower Manhattan,39,4.71,Coffee,Barista Espresso,Flat White Lg,December,14.129999999999999
347,2023-12-22,16:15:56,1,4,Upper East Side,75,3.92,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,December,3.92
348,2023-05-06,10:50:48,2,6,Upper East Side,44,4.06,Tea,Green tea,Sencha Lg,May,8.12
349,2023-02-26,13:01:07,2,3,Upper East Side,10,3.32,Coffee,Gourmet brewed coffee,House Blend Lg,February,6.64
350,2023-09-12,12:34:53,1,8,Lower Manhattan,65,3.08,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,September,3.08
351,2023-04-10,19:11:09,2,4,Brooklyn,26,2.16,Bakery,Croissant,Butter Croissant,April,4.32
352,2023-05-02,07:13:04,3,3,Upper East Side,35,4.1,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,May,12.299999999999999
353,2023-06-24,14:09:53,1,9,Lower Manhattan,34,2.97,Tea,Green tea,Jasmine Green Sm,June,2.97
354,2023-10-16,13:16:02,1,9,Brooklyn,72,4.43,Coffee,Barista Espresso,Flat White Lg,October,4.43
355,2023-10-15,15:48:56,2,9,Lower Manhattan,21,3.74,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,October,7.48
356,2023-08-17,07:36:04,2,4,Upper East Side,73,2.63,Bakery,Scone,Oatmeal Scone,August,5.26
357,2023-05-18,07:55:38,3,2,Lower Manhattan,90,4.66,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,May,13.98
358,2023-10-08,15:34:02,3,1,Queens,17,3.77,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,October,11.31
359,2023-09-08,18:19:45,2,2,Queens,56,4.38,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,September,8.76
360,2023-01-09,11:33:23,3,3,Upper East Side,64,4.14,Coffee,Gourmet brewed coffee,House Blend Lg,January,12.419999999999998
361,2023-06-02,06:10:30,2,4,Lower Manhattan,26,3.74,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,June,7.48
362,2023-12-26,10:05:52,3,10,Upper East Side,53,4.11,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,December,12.330000000000002
363,2023-03-19,09:57:04,2,6,Brooklyn,63,4.33,Tea,Green tea,Jasmine Green Sm,March,8.66
364,2023-11-01,06:30:11,1,2,Midtown,83,2.69,Bakery,Scone,Blueberry Scone,November,2.69
365,2023-05-27,19:32:18,3,4,Queens,12,4.75,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,May,14.25
366,2023-02-16,16:46:57,3,9,Upper East Side,88,3.41,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,February,10.23
367,2023-08-23,12:45:37,2,6,Queens,70,4.38,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,August,8.76
368,2023-08-14,14:57:10,1,6,Lower Manhattan,75,2.9,Coffee,Drip coffee,Old Time Diner Blend Sm,August,2.9
369,2023-08-22,20:08:45,1,6,Midtown,55,3.11,Bakery,Croissant,Almond Croissant,August,3.11
370,2023-07-04,07:59:29,3,3,Midtown,43,4.31,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,July,12.93
371,2023-05-23,07:50:32,3,6,Lower Manhattan,46,2.99,Bakery,Scone,Blueberry Scone,May,8.97
372,2023-07-13,19:11:00,1,4,Queens,49,2.74,Tea,Green tea,Sencha Lg,July,2.74
373,2023-11-18,13:39:22,2,8,Midtown,38,3.34,Tea,Herbal tea,Peppermint Fresh Lg,November,6.68
374,2023-06-20,11:05:24,3,9,Brooklyn,16,3.0,Tea,Herbal tea,Peppermint Fresh Lg,June,9.0
375,2023-01-23,07:48:53,3,9,Lower Manhattan,92,3.5,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,January,10.5
376,2023-01-05,09:18:09,3,9,Queens,25,4.14,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,January,12.419999999999998
377,2023-10-14,13:28:21,1,3,Brooklyn,53,2.32,Bakery,Croissant,Butter Croissant,October,2.32
378,2023-07-10,17:36:20,3,3,Brooklyn,45,4.68,Coffee,Gourmet brewed coffee,House Blend Lg,July,14.04
379,2023-04-30,15:19:52,3,4,Queens,65,3.37,Tea,Herbal tea,Peppermint Fresh Lg,April,10.11
380,2023-11-04,11:51:01,2,6,Brooklyn,25,4.07,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,November,8.14
381,2023-04-11,07:30:48,3,8,Brooklyn,19,4.53,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,April,13.59
382,2023-12-13,06:26:48,1,8,Midtown,75,2.89,Tea,Green tea,Jasmine Green Sm,December,2.89
383,2023-01-14,15:13:16,3,8,Brooklyn,78,3.27,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,January,9.81
384,2023-08-31,11:23:16,2,2,Midtown,40,4.1,Coffee,Drip coffee,Light Roast Sm,August,8.2
385,2023-01-18,06:16:46,2,5,Midtown,63,3.08,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,January,6.16
386,2023-02-27,17:16:13,1,2,Lower Manhattan,75,3.06,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,February,3.06
387,2023-01-11,11:27:19,2,1,Upper East Side,68,4.55,Coffee,Drip coffee,Morning Classic Lg,January,9.1
388,2023-09-26,18:08:08,3,6,Lower Manhattan,76,2.93,Bakery,Scone,Oatmeal Scone,September,8.790000000000001
389,2023-08-01,17:03:15,2,6,Upper East Side,35,2.51,Bakery,Croissant,Butter Croissant,August,5.02
390,2023-12-13,17:52:44,2,8,Queens,49,4.46,Tea,Herbal tea,Chamomile Calm Sm,December,8.92
391,2023-07-30,19:11:27,1,1,Lower Manhattan,53,3.32,Tea,Green tea,Jasmine Green Sm,July,3.32
392,2023-04-06,18:59:47,3,1,Midtown,23,4.68,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,April,14.04
393,2023-12-22,13:10:35,3,5,Lower Manhattan,29,4.3,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,December,12.899999999999999
394,2023-11-29,08:57:51,1,7,Queens,52,3.38,Coffee,Gourmet brewed coffee,House Blend Lg,November,3.38
395,2023-06-23,15:00:36,2,1,Brooklyn,90,4.56,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,June,9.12
396,2023-05-12,12:50:53,1,4,Midtown,70,2.82,Bakery,Scone,Blueberry Scone,May,2.82
397,2023-02-14,11:07:51,3,8,Upper East Side,25,4.08,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,February,12.24
398,2023-02-01,08:53:33,3,3,Midtown,19,2.1,Bakery,Scone,Oatmeal Scone,February,6.300000000000001
399,2023-10-17,18:13:45,1,5,Lower Manhattan,42,3.51,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,October,3.51
400,2023-12-08,11:38:58,3,3,Lower Manhattan,87,2.08,Bakery,Croissant,Butter Croissant,December,6.24
401,2023-09-07,19:35:37,3,6,Midtown,27,3.39,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,September,10.17
402,2023-05-09,06:39:46,3,10,Midtown,77,3.3,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,May,9.899999999999999
403,2023-08-03,14:04:34,3,1,Queens,15,2.88,Bakery,Scone,Oatmeal Scone,August,8.64
404,2023-08-04,12:41:32,3,7,Queens,95,2.69,Bakery,Scone,Blueberry Scone,August,8.07
405,2023-07-11,18:34:06,3,5,Brooklyn,51,3.7,Tea,Herbal tea,Peppermint Fresh Lg,July,11.100000000000001
406,2023-06-18,15:56:52,2,10,Upper East Side,89,3.49,Bakery,Croissant,Butter Croissant,June,6.98
407,2023-03-17,08:41:57,2,2,Upper East Side,23,4.29,Coffee,Gourmet brewed coffee,French Roast Rg,March,8.58
408,2023-02-17,11:18:13,2,7,Brooklyn,43,4.86,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,February,9.72
409,2023-08-10,12:43:27,1,1,Brooklyn,12,4.63,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,August,4.63
410,2023-05-19,19:04:34,1,9,Midtown,46,4.3,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,May,4.3
411,2023-10-03,14:30:59,1,2,Upper East Side,76,3.59,Coffee,Drip coffee,Old Time Diner Blend Sm,October,3.59
412,2023-09-11,16:32:10,3,8,Brooklyn,67,4.62,Coffee,Barista Espresso,Mocha Rg,September,13.86
413,2023-02-05,20:28:26,3,10,Upper East Side,35,3.5,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,February,10.5
414,2023-04-16,20:39:08,1,2,Queens,48,4.49,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,April,4.49
415,2023-12-03,08:26:18,3,3,Brooklyn,46,4.88,Coffee,Barista Espresso,Flat White Lg,December,14.64
416,2023-01-30,08:19:56,3,9,Queens,38,3.78,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,January,11.34
417,2023-05-21,12:48:07,3,10,Queens,38,3.14,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,May,9.42
418,2023-08-08,18:00:15,1,10,Brooklyn,51,4.06,Tea,Herbal tea,Chamomile Calm Sm,August,4.06
419,2023-01-05,10:07:48,3,2,Lower Manhattan,58,3.7,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,January,11.100000000000001
420,2023-12-29,14:21:42,1,7,Brooklyn,40,2.18,Bakery,Muffin,Chocolate Chip Muffin,December,2.18
421,2023-10-03,19:03:36,3,3,Brooklyn,63,4.0,Coffee,Gourmet brewed coffee,French Roast Rg,October,12.0
422,2023-04-03,12:01:54,2,7,Midtown,40,4.1,Tea,Herbal tea,Chamomile Calm Sm,April,8.2
423,2023-10-24,08:46:23,3,1,Upper East Side,93,2.21,Bakery,Scone,Oatmeal Scone,October,6.63
424,2023-07-03,14:41:27,3,2,Upper East Side,48,3.09,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,July,9.27
425,2023-06-25,10:22:33,1,1,Brooklyn,15,4.44,Tea,Green tea,Sencha Lg,June,4.44
426,2023-01-11,13:37:29,2,9,Queens,90,2.85,Coffee,Barista Espresso,Flat White Lg,January,5.7
427,2023-08-30,14:49:09,3,9,Queens,85,3.16,Tea,Brewed Chai tea,Classic Chai Sm,August,9.48
428,2023-06-22,06:42:23,1,3,Upper East Side,45,2.21,Bakery,Muffin,Chocolate Chip Muffin,June,2.21
429,2023-01-12,15:09:18,3,8,Brooklyn,40,3.53,Tea,Green tea,Sencha Lg,January,10.59
430,2023-06-26,16:50:11,2,8,Queens,55,3.52,Tea,Brewed Chai tea,Classic Chai Sm,June,7.04
431,2023-03-29,19:44:22,3,6,Upper East Side,63,4.18,Tea,Green tea,Jasmine Green Sm,March,12.54
432,2023-02-21,06:23:19,3,2,Upper East Side,76,3.12,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,February,9.36
433,2023-11-26,18:49:44,3,7,Queens,45,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,November,13.5
434,2023-12-21,06:54:05,1,6,Upper East Side,54,2.85,Tea,Green tea,Jasmine Green Sm,December,2.85
435,2023-08-12,18:04:59,1,2,Brooklyn,90,3.42,Tea,Brewed Chai tea,Classic Chai Sm,August,3.42
436,2023-01-25,12:22:12,1,3,Brooklyn,36,4.54,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,January,4.54
437,2023-11-10,16:11:47,2,5,Brooklyn,54,4.95,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,November,9.9
438,2023-02-23,09:38:37,1,3,Brooklyn,41,2.57,Bakery,Muffin,Chocolate Chip Muffin,February,2.57
439,2023-12-08,09:01:54,3,7,Midtown,10,3.76,Coffee,Gourmet brewed coffee,French Roast Rg,December,11.28
440,2023-12-03,14:14:43,1,10,Brooklyn,68,3.5,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,December,3.5
441,2023-01-07,14:44:22,2,10,Midtown,71,2.8,Coffee,Barista Espresso,Flat White Lg,January,5.6
442,2023-04-29,08:47:56,3,1,Midtown,96,2.7,Bakery,Muffin,Blueberry Muffin,April,8.100000000000001
443,2023-10-04,10:19:07,1,10,Midtown,26,3.17,Coffee,Barista Espresso,Mocha Rg,October,3.17
444,2023-10-07,06:32:52,1,9,Upper East Side,38,3.18,Bakery,Scone,Oatmeal Scone,October,3.18
445,2023-12-07,17:10:58,2,9,Brooklyn,52,3.38,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,December,6.76
446,2023-09-05,19:18:00,2,10,Lower Manhattan,91,4.84,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,September,9.68
447,2023-01-14,09:21:13,2,4,Upper East Side,14,2.67,Bakery,Muffin,Blueberry Muffin,January,5.34
448,2023-04-13,07:15:09,3,3,Lower Manhattan,100,3.43,Bakery,Croissant,Butter Croissant,April,10.290000000000001
449,2023-09-30,20:00:42,2,1,Midtown,91,4.73,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,September,9.46
